NM_001374130	D030056L22Rik
NM_001374133	Ms4a12
NM_001374140	4430402I18Rik
NM_001374152	4430402I18Rik
NM_001374153	4430402I18Rik
NM_001374154	4430402I18Rik
NM_001374227	Marchf3
NM_001374228	Marchf3
NM_001374229	Zfp236
NM_001374654	Eif1a
NM_001374665	Elovl3
NM_001374668	Mpeg1
NM_001374671	Eml3
NM_001374680	Efemp2
NM_001374687	Ssh3
NM_001374831	Arhgap26
NM_001374833	Crem
NM_001374834	Xpnpep1
NM_001376368	Tjp2
NM_007392	Acta2
NM_007417	Adra2a
NM_007419	Adrb1
NM_007420	Adrb2
NM_007452	Prdx3
NM_007462	Apc
NM_007485	Rhod
NM_007505	Atp5a1
NM_007522	Bad
NM_007593	Cetn1
NM_007600	Capn1
NM_007611	Casp7
NM_007641	Ms4a1
NM_007650	Cd5
NM_007664	Cdh2
NM_007687	Cfl1
NM_007698	Chrm1
NM_007700	Chuk
NM_007702	Cidea
NM_007703	Elovl3
NM_007732	Col17a1
NM_007746	Map3k8
NM_007750	Cox8a
NM_007766	Pcdha4
NM_007767	Pcdha6
NM_007790	Smc3
NM_007809	Cyp17a1
NM_007811	Cyp26a1
NM_007815	Cyp2c29
NM_007831	Dcc
NM_007854	Slc29a2
NM_007858	Diaph1
NM_007874	Reep5
NM_007882	Dsc3
NM_007883	Dsg2
NM_007885	Slc26a2
NM_007913	Egr1
NM_007928	Mark2
NM_007935	Epc1
NM_007953	Esrra
NM_007987	Fas
NM_007990_2	Fau
NM_007998	Fech
NM_007999	Fen1
NM_008018	Sh3pxd2a
NM_008020	Fkbp2
NM_008022	Foxd4
NM_008023	Foxb2
NM_008043	Frat1
NM_008044	Fxn
NM_008058	Fzd8
NM_008060	Ganab
NM_008082	Galr1
NM_008118	Cblif
NM_008137	Gna14
NM_008139	Gnaq
NM_008144	Bscl2
NM_008149	Gpam
NM_008173	Nr3c1
NM_008214	Hars
NM_008234	Hells
NM_008245	Hhex
NM_008292	Hsd17b4
NM_008306	Ndst1
NM_008313	Htr4
NM_008315	Htr7
NM_008331	Ifit1
NM_008332	Ifit2
NM_008378	Impact
NM_008386	Ins1
NM_008413	Jak2
NM_008431	Kcnk4
NM_008448	Kif5b
NM_008451	Klc2
NM_008513	Lrp5
NM_008520	Ltbp3
NM_008528	Blnk
NM_008540	Smad4
NM_008560	Mc2r
NM_008577	Slc3a2
NM_008583	Men1
NM_008586	Mep1b
NM_008602	Pias2
NM_008699	Nkx2-3
NM_008720	Npc1
NM_008723	Npm3
NM_008733	Nrap
NM_008766	Slc22a6
NM_008797	Pcx
NM_008809	Pdgfrb
NM_008846	Pip5k1b
NM_008851	Pitpnm1
NM_008852	Pitx3
NM_008874	Plcb3
NM_008889	Ppp1r14b
NM_008893	Pola2
NM_008908	Ppic
NM_008934	Proc
NM_008960	Pten
NM_008977	Ptpn2
NM_008989	Pura
NM_009004	Kif20a
NM_009006	Map4k2
NM_009032	Rbm4
NM_009045	Rela
NM_009065	Rit2
NM_009071	Rock1
NM_009073	Rom1
NM_009127	Scd1
NM_009128	Scd2
NM_009166	Sorbs1
NM_009182	St8sia3
NM_009194	Slc12a2
NM_009199	Slc1a1
NM_009203	Slc22a12
NM_009212	Ighmbp2
NM_009226	Snrpd1
NM_009258	Spink1
NM_009280	Ss18
NM_009289	Slk
NM_009290	Wnt8a
NM_009308	Syt4
NM_009333	Tcf7l2
NM_009345	Dntt
NM_009348	Tectb
NM_009468	Dpysl3
NM_009501	Vax1
NM_009551	Zfand5
NM_009580	Zp1
NM_009643	Ahnak
NM_009668	Bin1
NM_009681	Ap3s1
NM_009700	Aqp4
NM_009771	Btrc
NM_009792	Camk2a
NM_009793	Camk4
NM_009818	Ctnna1
NM_009841	Cd14
NM_009848	Entpd1
NM_009852	Cd6
NM_009860	Cdc25c
NM_009880	Cdx1
NM_009890	Ch25h
NM_009920	Cnih2
NM_009957	Pcdha7
NM_009959	Pcdha5
NM_009960	Pcdha11
NM_009961	Pcdha10
NM_009962	Ptgdr2
NM_009970	Csf2ra
NM_009985	Ctsw
NM_010001	Cyp2c37
NM_010002	Cyp2c38
NM_010003	Cyp2c39
NM_010004	Cyp2c40
NM_010051	Dkk1
NM_010079	Dsg1a
NM_010087	Dtna
NM_010119	Ehd1
NM_010120	Eif1a
NM_010123	Eif3a
NM_010132	Emx2
NM_010181	Fbn2
NM_010197	Fgf1
NM_010205	Fgf8
NM_010235	Fosl1
NM_010239	Fth1
NM_010253	Gal
NM_010258	Gata6
NM_010265	Gcnt1
NM_010266	Gda
NM_010279	Gfra1
NM_010280	Gfra3
NM_010293	Gykl1
NM_010307	Gnal
NM_010316	Gng3
NM_010324	Got1
NM_010362	Gsto1
NM_010411	Hdac3
NM_010415	Hbegf
NM_010481	Hspa9
NM_010501	Ifit3
NM_010545	Cd74
NM_010609	Kcnk7
NM_010615	Kif11
NM_010638	Klf9
NM_010680	Lama3
NM_010691	Lbx1
NM_010697	Ldb1
NM_010720	Lipg
NM_010721	Lmnb1
NM_010728	Lox
NM_010730	Anxa1
NM_010754	Smad2
NM_010771	Matr3
NM_010773	Mbd2
NM_010776	Mbl2
NM_010777	Mbp
NM_010799	Minpp1
NM_010821	Mpeg1
NM_010847	Mxi1
NM_010885	Ndufa2
NM_010935	Npy6r
NM_011033	Pabpc2
NM_011037	Pax2
NM_011050	Pdcd4
NM_011053	Pdcd11
NM_011128	Pnliprp2
NM_011160	Prkg1
NM_011224	Pygm
NM_011237	Rad9a
NM_011242	Rasgrp2
NM_011255	Rbp4
NM_011262	Dpf2
NM_011265	Rfx3
NM_011272	Rln1
NM_011379	Sipa1
NM_011397	Slc23a1
NM_011416	Smarca2
NM_011502	Stx3
NM_011533	Tbx10
NM_011546	Zeb1
NM_011552	Tcof1
NM_011597	Tjp2
NM_011600	Tle4
NM_011681	Scgb1a1
NM_011697	Vegfb
NM_011720	Wnt8b
NM_011750	Sf1
NM_011755	Zfp35
NM_011778	Coro1b
NM_011793	Banf1
NM_011842	Mta2
NM_011864	Papss2
NM_011879	Ik
NM_011898	Spry4
NM_011904	Tll2
NM_011913	Best1
NM_011921	Aldh1a7
NM_011937	Gnpda1
NM_011946	Map3k2
NM_011972	Poli
NM_011976	Sema4g
NM_012021	Prdx5
NM_013456	Actn3
NM_013467	Aldh1a1
NM_013468	Ankrd1
NM_013490	Chka
NM_013495	Cpt1a
NM_013498	Crem
NM_013504	Dsc1
NM_013505	Dsc2
NM_013512	Epb41l4a
NM_013516	Ms4a2
NM_013541	Gstp1
NM_013594	Mbd1
NM_013596	Mc5r
NM_013666	St8sia5
NM_013685	Tcf4
NM_013697	Ttr
NM_013703	Vldlr
NM_013754	Insl6
NM_013758	Add3
NM_013806	Abcc2
NM_013814	Galnt1
NM_013831	Pstpip2
NM_013833	Rax
NM_013859	Znhit2
NM_013878	Cabp2
NM_013907	Fbxw4
NM_015735	Ddb1
NM_015748	Slit1
NM_015752	Sufu
NM_015798	Fbxo15
NM_015805	Atp9b
NM_015826	Dmrt1
NM_016666	Aip
NM_016692	Incenp
NM_016737	Stip1
NM_016791	Nfatc1
NM_016792	Txnl1
NM_016813	Nxf1
NM_016854	Ppp1r3c
NM_016860	Actr1a
NM_016861	Pdlim1
NM_016862	Vti1a
NM_016882	Sart1
NM_016892	Ccs
NM_016921	Tcirg1
NM_016927	Pkd2l2
NM_016933	Ptprcap
NM_016977	Mc4r
NM_017375	Ostf1
NM_017378	Pcdh12
NM_018744	Sema6a
NM_018780	Sfrp5
NM_018801	Syt7
NM_018821	Socs6
NM_018830	Asah2
NM_018831	Dclre1a
NM_018869	Grk5
NM_018874	Pnliprp1
NM_019408	Nfkb2
NM_019424	Hps1
NM_019428	Rpp30
NM_019437	Rfk
NM_019449	Unc93b1
NM_019508	Il17b
NM_019516	Lgals12
NM_019540	Pfpl
NM_019588	Plce1
NM_019658	Shoc2
NM_019698	Aldh18a1
NM_019699	Fads2
NM_019706	Rnf138
NM_019718	Arl3
NM_019722	Arl2
NM_019737	B4galt6
NM_019829	Stx5a
NM_019861	Ctsf
NM_019869	Rbm14
NM_019912	Ube2d2a
NM_019924	Rps6ka4
NM_019935	Ovol1
NM_019952	Clcf1
NM_019996	Phax
NM_020012	Rnf14
NM_020032	Poll
NM_020033	Ankrd2
NM_020253	Nrxn2
NM_020278	Lgi1
NM_020491	Znrd2
NM_020566	Dnajc4
NM_020577	As3mt
NM_020600	Rps14
NM_021287	Sptbn2
NM_021296	Grpel2
NM_021299	Ak3
NM_021315	Noc3l
NM_021360	Neurl1a
NM_021367	Tslp
NM_021377	Sorcs1
NM_021396	Pdcd1lg2
NM_021438	Fibp
NM_021448	Elp2
NM_021451	Pmaip1
NM_021453	Pga5
NM_021460	Lipa
NM_021474	Efemp2
NM_021485	Rps6kb2
NM_021522	Usp14
NM_021525	Rcl1
NM_021559	Zfp24
NM_021718	Ms4a4b
NM_021791	Doc2g
NM_021792	Iigp1
NM_021890	Fads3
NM_021893	Cd274
NM_021901	Tlx1
NM_022012	Map3k11
NM_022021	Cables1
NM_022430	Ms4a8a
NM_022996	Ndfip1
NM_023044	Slc15a3
NM_023131	Rce1
NM_023149	Cndp2
NM_023166	Fam89b
NM_023211	Atp5md
NM_023311	Yipf5
NM_023418	Pgam1
NM_023529	Ms4a10
NM_023731	Ccdc86
NM_023740	Zdhhc16
NM_023781	1700020D05Rik
NM_023792	Pank1
NM_023799	Oga
NM_023903	Lipm
NM_023912	Scyl1
NM_024176	Drap1
NM_024179	Dele1
NM_024182	Riok3
NM_024190	Chmp1b
NM_024192	Cuedc2
NM_024204	Ankrd22
NM_024231	Zfpl1
NM_024256	B3gat3
NM_024450	Scd3
NM_025291	Sra1
NM_025299	Txnl4a
NM_025333	Sdhaf2
NM_025409	Ier3ip1
NM_025423	1110059E24Rik
NM_025463	1810009A15Rik
NM_025468	Sec11c
NM_025478	Isoc1
NM_025527	Srp19
NM_025529	Nudt8
NM_025530	Cutc
NM_025553	Mrpl11
NM_025563	Borcs7
NM_025581	Ska1
NM_025594	Zmat2
NM_025606	Mrpl16
NM_025610	Asrgl1
NM_025644	Exosc1
NM_025658	Ms4a4d
NM_025696	Sorcs3
NM_025698	Tmed7
NM_025717	Rbm4b
NM_025731	Plaat5
NM_025741	Trpd52l3
NM_025749	Zfp474
NM_025752	4933411K16Rik
NM_025776	Rbm22
NM_025791	Tmem223
NM_025797	Cyb5a
NM_025811	Nhlrc2
NM_025861	Slc66a2
NM_025883	Zdhhc6
NM_025889	Tmem134
NM_025950	Cdc37l1
NM_025969	Timm21
NM_026003	Smarca2
NM_026006	Sft2d3
NM_026007	Eef1g
NM_026027	Pfdn1
NM_026040	Srfbp1
NM_026061	Ndufb8
NM_026092	Lyzl1
NM_026099	Tex43
NM_026108	Pudp
NM_026120	Carnmt1
NM_026135	Kctd16
NM_026152	Hoga1
NM_026157	Mtpap
NM_026165	Slc25a46
NM_026169	Frmd8
NM_026188	1700028P14Rik
NM_026208	1700019N19Rik
NM_026217	Atg12
NM_026240	Gramd3
NM_026246	Mrpl49
NM_026260	Tctn3
NM_026286	Ftmt
NM_026295	Ctdp1
NM_026301	Rnf125
NM_026302	Dctn4
NM_026306	Trmt112
NM_026316	Aldh3b1
NM_026325	Tmem179b
NM_026329	Polr2g
NM_026334	Lipf
NM_026362	Plgrkt
NM_026373	Cdk2ap2
NM_026377	Sfr1
NM_026386	Snx2
NM_026404	Slc35a4
NM_026408	Sncaip
NM_026410	Cdca5
NM_026420	Paip2
NM_026437	Fam45a
NM_026440	Rnmt
NM_026464	Wdr55
NM_026473	Tubb6
NM_026484	Ccny
NM_026487	Atad1
NM_026505	Bambi
NM_026520	Fam122a
NM_026529	2700062C07Rik
NM_026553	Yif1a
NM_026616	Rnaseh2c
NM_026619	Gsto2
NM_026640	Fam111a
NM_026675	Nudt22
NM_026720	Ankrd13d
NM_026772	Cdc42ep2
NM_026779	Mocos
NM_026798	Tmem216
NM_026835	Ms4a6d
NM_026854	Dtwd2
NM_026912	Snx15
NM_026919	Tmem258
NM_026925	Pnlip
NM_027002	Polr2d
NM_027007	Zfp397
NM_027058	Ms4a20
NM_027072	Plac8l1
NM_027074	Ms4a19
NM_027106	Avpi1
NM_027130	Afg3l2
NM_027196	Pold4
NM_027209	Ms4a6b
NM_027222	Mzb1
NM_027236	Eif1ad
NM_027237	2010003K11Rik
NM_027314	Marchf5
NM_027340	Lipn
NM_027350	Nars
NM_027400	Lman1
NM_027412	Ttc9c
NM_027466	Fra10ac1
NM_027476	Zdhhc24
NM_027490	Dcp2
NM_027497	Epc1
NM_027556	Cep192
NM_027559	Cfap43
NM_027598	4921524L21Rik
NM_027616	Ccdc178
NM_027643	Naa40
NM_027654	Pcgf6
NM_027667	Arhgap19
NM_027687	Cabyr
NM_027694	Golga7b
NM_027721	Katnal2
NM_027727	Dym
NM_027733	Spata24
NM_027741	Mro
NM_027836	Ms4a7
NM_027877	Mus81
NM_027913	Vwce
NM_027976	Acsl5
NM_028017	Napg
NM_028029	Dnmbp
NM_028036	Tmco6
NM_028077	1810055G02Rik
NM_028089	Cyp2c55
NM_028112	Seh1l
NM_028115	Trub1
NM_028122	Slc14a1
NM_028152	Mms19
NM_028191	Cyp2c65
NM_028208	Ptar1
NM_028261	Sting1
NM_028263	Fgfbp3
NM_028293	Cep55
NM_028319	Zfp518a
NM_028341	Ttc39c
NM_028392	Ppp2r2b
NM_028411	Tmem138
NM_028447	Prrc1
NM_028454	Tm7sf2
NM_028545	Aldh3b3
NM_028595	Ms4a6c
NM_028607	Bloc1s2
NM_028623	Cst6
NM_028627	Psd
NM_028707	Psd2
NM_028760	Cep55
NM_028769	Syvn1
NM_028785	Dock8
NM_028866	Wdr33
NM_028868	Cxxc1
NM_028922	Plpp6
NM_028948	Cfap53
NM_028953	Tmc1
NM_028967	Batf2
NM_028999	Ppp6r3
NM_029008	Lvrn
NM_029011	Pyroxd2
NM_029019	Stard6
NM_029186	Mfsd13a
NM_029277	Arhgap12
NM_029290	Ccdc192
NM_029346	Dynap
NM_029357	Pcdh1
NM_029372	Ccdc172
NM_029394	Snx24
NM_029402	Cul2
NM_029456	Ppp6r3
NM_029485	Spata24
NM_029491	Trappc8
NM_029499	Ms4a4c
NM_029508	Pcgf5
NM_029550	Keg1
NM_029576	Rab1b
NM_029623	Rmc1
NM_029648	Fam204a
NM_029669	Dnajc18
NM_029682	Stambpl1
NM_029810	Nt5c2
NM_029826	Hdhd2
NM_029839	Trub1
NM_029909	C330018D20Rik
NM_029942	Prelid2
NM_029993	Mlana
NM_030051	Gsto2
NM_030061	Spink12
NM_030097	1700034E13Rik
NM_030109	Sf3b2
NM_030147	Brd8
NM_030197	Cacul1
NM_030554	Rab27b
NM_030596	Dsg3
NM_030683	Slc14a2
NM_030703	Cpn1
NM_030716	Kcnip2
NM_030749	Sil1
NM_031156	Ide
NM_031194	Slc22a8
NM_031249	Cstf2t
NM_031376	Pik3ap1
NM_031387	Tdrd1
NM_031396	Cnnm1
NM_031868	Ppp1ca
NM_031881	Nedd4l
NM_031997	Cemip2
NM_032394	Myo7b
NM_033037	Cdo1
NM_033569	Cnnm2
NM_033574	Pcdhgb1
NM_033575	Pcdhgb2
NM_033576	Pcdhgb4
NM_033577	Pcdhgb5
NM_033578	Pcdhgb6
NM_033579	Pcdhgb7
NM_033580	Pcdhgb8
NM_033581	Pcdhgc3
NM_033582	Pcdhgc4
NM_033583	Pcdhgc5
NM_033584	Pcdhga1
NM_033585	Pcdhga2
NM_033586	Pcdhga3
NM_033587	Pcdhga4
NM_033588	Pcdhga5
NM_033589	Pcdhga6
NM_033590	Pcdhga7
NM_033591	Pcdhga8
NM_033592	Pcdhga9
NM_033593	Pcdhga10
NM_033594	Pcdhga11
NM_033595	Pcdhga12
NM_033614	Pde6c
NM_053009	Zfp91
NM_053076	Rtn3
NM_053078	Nrep
NM_053083	Loxl4
NM_053086	Nolc1
NM_053099	Setbp1
NM_053100	Trim8
NM_053103	Entpd7
NM_053117	Pard6g
NM_053126	Pcdhb1
NM_053127	Pcdhb2
NM_053128	Pcdhb3
NM_053129	Pcdhb4
NM_053130	Pcdhb5
NM_053131	Pcdhb6
NM_053132	Pcdhb7
NM_053133	Pcdhb8
NM_053134	Pcdhb9
NM_053135	Pcdhb10
NM_053136	Pcdhb11
NM_053137	Pcdhb12
NM_053138	Pcdhb13
NM_053139	Pcdhb14
NM_053140	Pcdhb15
NM_053141	Pcdhb16
NM_053142	Pcdhb17
NM_053143	Pcdhb18
NM_053144	Pcdhb19
NM_053145	Pcdhb20
NM_053146	Pcdhb21
NM_053147	Pcdhb22
NM_053164	Mrpl43
NM_053196	Sfxn2
NM_053197	Sfxn3
NM_053198	Sfxn4
NM_053217	Ifit1bl2
NM_053252	Ehbp1l1
NM_053255	Elac1
NM_053261	Impa2
NM_054042	Cd248
NM_054048	Rcor2
NM_054072	Pcdha1
NM_080465	Kcnn2
NM_080636	Hars2
NM_080637	Nme5
NM_130449	Colec12
NM_130453	Gpha2
NM_130863	Grk2
NM_133195	Celf4
NM_133216	Xpnpep1
NM_133237	Apcdd1
NM_133246	Ms4a3
NM_133249	Ppargc1b
NM_133352	Tm9sf3
NM_133353	Oosp1
NM_133363	Myoz3
NM_133658	Ercc3
NM_133666	Ndufv1
NM_133678	Sac3d1
NM_133687	Cxxc5
NM_133689	Ppp1r32
NM_133694	Fbxl15
NM_133746	Calhm2
NM_133759	Zbtb3
NM_133774	Stard4
NM_133775	Il33
NM_133803	Dpp3
NM_133804	Tmem132a
NM_134112	Kctd1
NM_134129	Prpf19
NM_134130	Abhd3
NM_134131	Tnfaip8
NM_134133	Smim3
NM_134134	Hmgxb3
NM_134136	Fbxo38
NM_134137	Lars
NM_134138	Psmg2
NM_134139	Wdr74
NM_134142	Tmem109
NM_134144	Cyp2c50
NM_134147	Macrod1
NM_134148	Carns1
NM_134149	AI837181
NM_134150	Otub1
NM_134152	Lpxn
NM_134154	Slc25a45
NM_134155	Brms1
NM_134164	Syt12
NM_134256	Slc22a27
NM_138595	Gldc
NM_138600	Aldh7a1
NM_138661	Pcdha9
NM_138662	Pcdha3
NM_138663	Pcdha12
NM_138945	Pou4f3
NM_139143	Slc39a6
NM_139206	Arap3
NM_139269	Plaat3
NM_139301	Catsper1
NM_144532	Cabp4
NM_144538	Rab3il1
NM_144785	Slc22a19
NM_144792	Sgms1
NM_144860	Mib1
NM_144861	Rprd1a
NM_144862	Lims2
NM_144863	Wdr36
NM_144865	Reep2
NM_144866	Etf1
NM_144867	Prelid3a
NM_144868	Pcnx3
NM_144869	Gstp3
NM_144870	Ndufs8
NM_144871	Kmt5b
NM_144872	Eml3
NM_144873	Uhrf2
NM_144874	Cox15
NM_144946	Neto1
NM_145123	Crtac1
NM_145156	Slc25a28
NM_145356	Zbtb7c
NM_145492	Zfp521
NM_145493	Cplx4
NM_145494	Me2
NM_145495	Rin1
NM_145496	Tkfc
NM_145497	Nmrk1
NM_145499	Cyp2c70
NM_145500	Ubtd1
NM_145501	Pi4k2a
NM_145502	Erlin1
NM_145503	Lzts2
NM_145505	Fam160b1
NM_145703	Kcnip2
NM_145704	Kcnip2
NM_145831	Dmrt2
NM_145935	Glyat
NM_145952	Tbc1d12
NM_146084	Fam13b
NM_146085	Apbb3
NM_146086	Pde6a
NM_146087	Csnk1a1
NM_146089	Haus1
NM_146090	Zadh2
NM_146091	Atl3
NM_146092	Taf6l
NM_146093	Ubxn1
NM_146094	Fads1
NM_146095	Rorb
NM_146096	Abhd17b
NM_146097	Cbwd1
NM_146099	Wbp1l
NM_146100	Ina
NM_146101	Habp2
NM_146102	Afap1l2
NM_146232	Slc22a26
NM_146291	Olfr1484
NM_146301	Olfr1475
NM_146302	Olfr1461
NM_146303	Olfr1449
NM_146344	Olfr1495
NM_146345	Olfr1491
NM_146371	Olfr1450
NM_146410	Olfr1420
NM_146414	Olfr1431
NM_146575	Olfr1457
NM_146633	Olfr1501
NM_146634	Olfr1504
NM_146635	Olfr1489
NM_146636	Olfr1487
NM_146678	Olfr1428
NM_146679	Olfr1427
NM_146680	Olfr1423
NM_146681	Olfr1424
NM_146682	Olfr76
NM_146683	Olfr1441
NM_146684	Olfr1440
NM_146685	Olfr1434
NM_146686	Olfr235
NM_146687	Olfr1436
NM_146688	Olfr262
NM_146689	Olfr1459
NM_146690	Olfr1472
NM_146691	Olfr1467
NM_146692	Olfr1454
NM_146693	Olfr1462
NM_146694	Olfr1466
NM_146695	Olfr1469
NM_146696	Olfr1477
NM_146697	Olfr1442
NM_146698	Olfr1443
NM_146699	Olfr1445
NM_146700	Olfr1453
NM_146701	Olfr1448
NM_146702	Olfr1444
NM_146703	Olfr1447
NM_146704	Olfr1446
NM_146705	Olfr1451
NM_146741	Olfr1497
NM_146796	Olfr1499
NM_146797	Olfr1502
NM_146809	Olfr1426
NM_146936	Olfr1417
NM_146989	Olfr1496
NM_146990	Olfr1494
NM_152220	Stx3
NM_152809	Csnk1g3
NM_153058	Mapre2
NM_153085	Wac
NM_153086	Gjd4
NM_153087	Hrh4
NM_153124	St8sia5
NM_153129	Pacs1
NM_153153	Svil
NM_153388	Lrfn4
NM_153417	Trpm6
NM_153515	Ammecr1l
NM_153520	Opalin
NM_153552	Thoc1
NM_153553	Npas4
NM_153554	Aldh18a1
NM_153597	Trpt1
NM_153793	Rell2
NM_153794	Fam210a
NM_153795	Fermt3
NM_153796	Twnk
NM_153808	Smc5
NM_170757	Ccdc186
NM_170786	Cntf
NM_172154	Lcor
NM_172252	Mrpl21
NM_172302	Cpsf7
NM_172429	Smndc1
NM_172442	Dtx4
NM_172523	Slc18a2
NM_172625	Ino80c
NM_172626	Rbm27
NM_172627	Pggt1b
NM_172628	Sh3tc2
NM_172630	Mppe1
NM_172631	Ldlrad4
NM_172632	Mapk4
NM_172633	Cbln2
NM_172635	Patl1
NM_172637	Hectd2
NM_172638	Slf2
NM_172639	Dpcd
NM_172641	Plekhs1
NM_172776	Slc22a29
NM_172830	Slc4a9
NM_172831	E230025N22Rik
NM_172832	Pcyox1l
NM_172833	Malt1
NM_172834	Loxhd1
NM_172835	Peli3
NM_172836	9930021J03Rik
NM_172837	Lipk
NM_172838	Slc16a12
NM_172839	Ccnj
NM_172840	Vwa2
NM_172965	Sap130
NM_172966	Sh3rf2
NM_172967	4930503L19Rik
NM_173028	Vps13a
NM_173067	Syt7
NM_173068	Syt7
NM_173383	Dnd1
NM_173394	Ticam2
NM_173423	Fem1c
NM_173441	Iws1
NM_173442	Gcnt1
NM_173759	Minar2
NM_173770	Dipk1c
NM_174857	Mamdc2
NM_175012	Grp
NM_175013	Pgm5
NM_175028	Adnp2
NM_175104	Fam53c
NM_175164	Arhgap26
NM_175172	Shtn1
NM_175199	Hspa12a
NM_175276	Fhod3
NM_175353	Exoc6
NM_175360	Stn1
NM_175375	Ankhd1
NM_175381	2700081O15Rik
NM_175383	B4gat1
NM_175459	Glis3
NM_175506	Adamts19
NM_175507	Slc35g1
NM_175542	Rttn
NM_175684	Fchsd1
NM_175751	Zfp608
NM_175770	Taf7
NM_176785	Hps6
NM_176832	Spire1
NM_176843	Ints5
NM_176958	Hif1an
NM_177002	Slc22a30
NM_177028	Oacyl
NM_177034	Apba1
NM_177038	Trappc8
NM_177115	Marchf3
NM_177137	Gnal
NM_177319	Zfyve27
NM_177340	Synpo
NM_177341	Trpm3
NM_177342	Taf5
NM_177360	Dmrt3
NM_177407	Camk2a
NM_177420	Psat1
NM_177450	Cndp1
NM_177464	R3hcc1l
NM_177470	Acaa2
NM_177474	Pum3
NM_177595	Mkx
NM_177603	Frat2
NM_177640	D030056L22Rik
NM_177721	Ranbp6
NM_177773	Brd8dc
NM_177828	Arhgef37
NM_177829	Spink10
NM_177832	Zfp236
NM_178005	Lrrtm2
NM_178277	Hmgxb3
NM_178280	Sall3
NM_178347	Cdc23
NM_178362	Sorbs1
NM_178377	Commd10
NM_178421	Nanos1
NM_178604	Txnl4a
NM_178637	Kat5
NM_178650	Tbc1d10c
NM_178670	8030462N17Rik
NM_178686	Cep120
NM_178687	Cd226
NM_178688	Ablim1
NM_178689	Eno4
NM_178722	Zfp438
NM_178749	Stk32a
NM_178793	Ccbe1
NM_178801	Tmem241
NM_178872	Trim36
NM_178928	Afap1l1
NM_178929	Kazald1
NM_178930	Gbf1
NM_181070	Rab18
NM_181348	Prune2
NM_181403	Vps37c
NM_181404	Kank1
NM_181414	Pik3c3
NM_181415	Atrnl1
NM_181422	Pkd2l1
NM_181452	Fam89b
NM_181543	Gpr151
NM_181564	Dsg4
NM_181680	Dsg1c
NM_181682	Dsg1b
NM_181731	Cabyr
NM_181748	Ffar4
NM_181796	Gstp2
NM_183033	Zfp516
NM_183046	Kif20b
NM_183123	Spinkl
NM_183160	Tmem252
NM_183179	Kcnv2
NM_183190	Ms4a5
NM_183195	Marveld1
NM_183216	Scd4
NM_194268	Onecut2
NM_194348	Atg2a
NM_194355	Spire1
NM_197993	Tut1
NM_198019	Cep78
NM_198059	Nrap
NM_198108	Morn4
NM_198113	Ssh3
NM_198114	Dagla
NM_198117	Pcdha2
NM_198168	Ppp2r5b
NM_198224	Ms4a13
NM_198295	Tmx3
NM_198296	Armh3
NM_198300	Cpeb3
NM_198429	Nfatc1
NM_198616	Ccdc85b
NM_198634	Tigd3
NM_198649	Ablim3
NM_198650	Slc22a20
NM_198651	4430402I18Rik
NM_199024	Nol4
NM_199055	Chst9
NM_199197	Rbfa
NM_199447	Rrp12
NM_201243	Pcdha8
NM_201256	Eif4ebp3
NM_201351	Cyb561a3
NM_201353	Slc6a7
NM_201354	Ctif
NM_201362	Ccdc68
NM_201411	Flrt1
NM_201600	Myo5b
NM_201615	Prlhr
NM_206537	Cyp2c54
NM_206973	Gpr152
NM_207132	Olfr1471
NM_207220	Gpr137
NM_207255	Zfp532
NM_207261	Kcnk18
NM_207268	Ccdc87
NM_207530	Osbpl1a
NM_207575	Olfr1480
NM_207623	Rnf138
NM_207650	Dtna
NM_207651	Slc14a2
NR_002847	Malat1
NR_002849	8430431K14Rik
NR_002863	Emx2os
NR_002891_2	Gm5512
NR_002896	Snhg1
NR_002905	Snora74a
NR_003027	Rnu6
NR_003513	Neat1
NR_003650	Ppp1r2-ps3
NR_004445	Snord22
NR_015475	1700086O06Rik
NR_015494	4930511M06Rik
NR_015502	E030003E18Rik
NR_015503	A330040F15Rik
NR_015538	Gm2518
NR_015541	1700066O22Rik
NR_015545	4930481A15Rik
NR_015567	A930007I19Rik
NR_015571	4930471G03Rik
NR_024093	Gm44505
NR_026853	A930012L18Rik
NR_026942	E330013P04Rik
NR_027351	Trpt1
NR_027805	A430093F15Rik
NR_027866	5730408K05Rik
NR_027885	Vaultrc5
NR_027903	1700086O06Rik
NR_027904	1700086O06Rik
NR_027938	4930481A15Rik
NR_027944	4930511M06Rik
NR_027945	4930511M06Rik
NR_027978	4930465K10Rik
NR_027987	C030016D13Rik
NR_028353	Nt5c2
NR_028355	Sra1
NR_028360	1700018L02Rik
NR_028418	Tmem179b
NR_028419	Tmem179b
NR_028424	Gm2176
NR_028427	Mirt1
NR_028552_2	Snord58b
NR_028560	Scarna17
NR_029424	Cfap53
NR_029432	1500015A07Rik
NR_029547	Mir133a-1
NR_029557	Mir145a
NR_029573	Mir187
NR_029591	Mir204
NR_029600	Mir122
NR_029601	Mir143
NR_029720	Mir192
NR_029778	Mir101b
NR_029781	Mir1a-2
NR_029783	Mir107
NR_029788	Mir28a
NR_029830	Mir194-2
NR_029879	Mir378a
NR_030467	Mir694
NR_030468	Mir146b
NR_030566	Mir466f-1
NR_030678	AA387883
NR_033198	2700046G09Rik
NR_033206	Tslp
NR_033214	B430212C06Rik
NR_033224	D330050I16Rik
