motifName	meanDeviationZgrp1_kidney	meanDeviationZgrp2_liver	zDiff	pvalue	padj	negLog10padj	cRank	cRank_rerank
MA0502.1_NFYB	2.61727760995754	-2.41136121641148	5.02863882636902	8.36302686536809e-07	8.23451588559871e-06	5.08436192829669	179	125
MA0501.1_MAF::NFE2	-0.928093412925389	0.648637560603714	-1.5767309735291	0.0451083070086781	0.0505178138453088	1.29655545177193	517	501
MA0500.1_Myog	4.72491118717387	-4.55192671232897	9.27683789950284	6.56527264632158e-06	3.04609241668726e-05	4.51625692455597	124	72
MA0499.1_Myod1	3.06832351093545	-2.84808646825892	5.91640997919437	1.44601179135574e-05	5.07418683148469e-05	4.29463354610344	165	112
MA0497.1_MEF2C	2.24675747951707	-2.03672993109704	4.28348741061411	1.40633307176923e-05	4.99550213837044e-05	4.30142085078879	226	168
MA0494.1_Nr1h3::Rxra	-0.417024524715653	0.389687560872727	-0.80671208558838	0.0317042451969452	0.0361353503327388	1.44206773043435	526	515
MA0493.1_Klf1	-0.490389562768896	0.319835915176016	-0.810225477944912	0.244137060982429	0.257009742379684	0.5900504137055	550	543
MA0492.1_JUND(var.2)	2.99218458576529	-2.73271825120465	5.72490283696994	1.09078050699103e-06	9.27348401035509e-06	5.03275707252149	140	84
MA0491.1_JUND	-1.35921844876927	1.06102139551503	-2.4202398442843	0.00709640614541383	0.00883617023267658	2.05373592584724	465	442
MA0490.1_JUNB	-0.971206036168969	0.715833107820589	-1.68703914398956	0.0199746924776785	0.0233363900853976	1.63196632426515	495	477
MA0489.1_JUN(var.2)	-0.199005198622242	-0.063064412486669	-0.135940786135573	0.783569300684027	0.790394817240508	0.102155916157306	574	573
MA0488.1_JUN	2.51985279678796	-2.33440022183495	4.85425301862292	1.9032436507419e-05	6.12210040988645e-05	4.213099551723	192	137
MA0485.1_Hoxc9	5.60457179027012	-4.99113916140713	10.5957109516772	1.06454663074807e-05	4.13672818257134e-05	4.38334301492456	149	95
MA0484.1_HNF4G	0.126902531043394	0.157170393055178	-0.0302678620117834	0.991144791340458	0.99285957471648	0.00311217168420316	578	577
MA0483.1_Gfi1b	4.38405544136923	-4.03577925138078	8.41983469275001	8.20238615205249e-07	8.23451588559871e-06	5.08436192829669	57	21
MA0482.1_Gata4	-7.90596995697515	7.28993694467207	-15.1959069016472	6.2422032912899e-08	2.53666280433087e-06	5.59573725920759	13	3
MA0480.1_Foxo1	1.05925209006417	-0.900971470328806	1.96022356039298	0.00313480469667843	0.00413451462272621	2.38357546774252	439	411
MA0479.1_FOXH1	1.1611813302802	-1.0371970502201	2.1983783805003	1.13549763699462e-05	4.3253495514466e-05	4.36397878944077	390	355
MA0478.1_FOSL2	-1.39475772693857	1.08063911445778	-2.47539684139635	0.00383646102878804	0.00499170996779387	2.30175065630759	445	421
MA0477.1_FOSL1	-1.86925957706212	1.55177205711879	-3.42103163418091	0.00245803226246504	0.0033645406145798	2.47307422480483	423	394
MA0476.1_FOS	-2.2846080967378	1.96033152152473	-4.24493961826253	0.00234405033247446	0.00324690225479117	2.48853078524027	418	387
MA0471.1_E2F6	4.09892205143615	-3.93190201891426	8.03082407035042	6.2853784870718e-08	2.53666280433087e-06	5.59573725920759	46	17
MA0470.1_E2F4	3.25111239777294	-3.22867988757984	6.47979228535278	6.97286668311169e-07	7.61752794249372e-06	5.11818594403032	99	54
MA0468.1_DUX4	1.31409854160311	-1.11800973122922	2.43210827283233	6.85040307506188e-05	0.000161432902343609	3.79200794514066	364	322
MA0467.1_Crx	1.82481231405359	-1.79481106257031	3.6196233766239	2.48714338240517e-05	7.50029176256558e-05	4.12492184215394	276	226
MA0465.1_CDX2	3.00549237118879	-2.7823534870566	5.78784585824539	0.000173003930995502	0.000345411296711709	3.46166346289094	290	244
MA0463.1_Bcl6	1.58200688528653	-1.38890285805534	2.97090974334187	1.49462438998056e-05	5.151116201183e-05	4.28809865299976	321	275
MA0462.1_BATF::JUN	-1.37734351006374	1.0420214532428	-2.41936496330653	0.00118862080664104	0.0017737408428999	2.75110983361385	388	351
MA0520.1_Stat6	1.12435588599758	-1.13667722445349	2.26103311045106	6.18746664739743e-05	0.000151162159866798	3.82055691133341	387	349
MA0521.1_Tcf12	4.56751993934853	-4.32039680913866	8.88791674848719	4.21848969881673e-06	2.30425050529706e-05	4.637470308602	106	57
MA0523.1_TCF7L2	2.39923923292198	-2.32792659660162	4.72716582952359	9.49309477413164e-06	3.7615175516213e-05	4.42463690737809	199	145
MA0527.1_ZBTB33	1.27569694995491	-1.20073272333023	2.47642967328514	0.000119333937954741	0.000254020164405158	3.59513180722927	358	317
MA0528.1_ZNF263	2.50032972825397	-2.49259006436538	4.99291979261935	3.40567550717651e-06	2.05404804026583e-05	4.68738940330039	182	127
MA0102.3_CEBPA	0.675702488389936	-0.648143019434918	1.32384550782485	0.0622313326290627	0.0686322696994806	1.16347163856145	525	514
MA0076.2_ELK4	1.14390425468214	-1.17694751322145	2.32085176790359	0.000366864352881354	0.000649585505560563	3.1873636742307	374	332
MA0258.2_ESR2	0.27809309605118	-0.148560428081674	0.426653524132854	0.460113637526876	0.474876641939503	0.323419191812516	561	557
MA0148.3_FOXA1	2.79987204652221	-2.53163030987898	5.33150235640119	6.74732030185667e-05	0.000160110592408812	3.79557993558522	244	189
MA0035.3_Gata1	-7.94385446372078	6.94604055248649	-14.8898950162073	5.20495163820759e-08	2.53666280433087e-06	5.59573725920759	8	1
MA0050.2_IRF1	2.93592713235649	-3.00305965016799	5.93898678252447	4.9089869221149e-06	2.5153127680571e-05	4.5994080046455	127	73
MA0150.2_Nfe2l2	-1.32311234913775	1.05238332345023	-2.37549567258798	0.00531893053153001	0.00679836816281651	2.16759532007803	453	429
MA0143.3_Sox2	3.31936244790055	-2.92283923610587	6.24220168400642	2.54062639524569e-07	4.32653730249193e-06	5.3638595475374	113	66
MA0079.3_SP1	2.94660853742948	-2.85071754671402	5.7973260841435	9.54996684090382e-06	3.7615175516213e-05	4.42463690737809	147	91
MA0137.3_STAT1	2.97391687848867	-2.89781188746747	5.87172876595614	0.000100503901302001	0.000221261440508968	3.65509426448794	263	209
MA0144.2_STAT3	2.07332551747387	-1.9381641433361	4.01148966080997	0.000125714485288895	0.000261018943962386	3.58332797174307	278	229
MA0140.2_GATA1::TAL1	-6.74623369857619	6.13556731167806	-12.8818010102542	1.08796530191739e-05	4.19954606540114e-05	4.37679765054155	150	96
MA0093.2_USF1	1.70136908660405	-1.93895262389157	3.64032171049562	0.00162185124697802	0.00232438582178286	2.63369178232131	404	370
MA0095.2_YY1	0.718927593553899	-0.859512355632739	1.57843994918664	0.0124594002048934	0.0149049436335398	1.82666966201236	484	465
MA0591.1_Bach1::Mafk	-1.12236709348345	0.932723848152418	-2.05509094163587	0.00280270789106372	0.00378267568514195	2.42220089217039	429	402
MA0593.1_FOXP2	1.46694286695623	-1.13836367764173	2.60530654459795	0.00258122575725774	0.00350828571232919	2.45490504522754	426	398
MA0594.1_Hoxa9	4.965303904323	-4.48995934980833	9.45526325413134	9.90081260937311e-05	0.000220150922123699	3.65727949111567	260	205
MA0595.1_SREBF1	0.178269775383756	-0.11431609156667	0.292585866950427	0.204254708738758	0.216599773552639	0.664342001749898	560	556
MA0596.1_SREBF2	-1.01262916692015	0.965454769543121	-1.97808393646327	0.00179225583530925	0.00255595105577354	2.59244746679337	412	379
MA0597.1_THAP1	0.431406430075949	-0.409421722076332	0.840828152152281	4.81152664160233e-05	0.000122725723589769	3.91106439862416	520	505
MA0599.1_KLF5	2.47584888658231	-2.41022893432845	4.88607782091076	7.86437137849808e-06	3.39811270757492e-05	4.46876222068001	189	134
MA0601.1_Arid3b	4.43570475702253	-4.30513548583401	8.74084024285654	6.89656056410567e-06	3.11961606766967e-05	4.50589885147913	128	75
MA0602.1_Arid5a	1.39502153061679	-1.07179785363449	2.46681938425128	0.0163997102455859	0.0193903807194734	1.71241366370401	489	470
MA0603.1_Arntl	2.02107978357051	-2.06899879445937	4.09007857802988	6.57619260942845e-06	3.04609241668726e-05	4.51625692455597	245	190
MA0604.1_Atf1	1.01104894226071	-0.995543999117757	2.00659294137846	0.000307992717837649	0.000557274323837496	3.25393096640473	409	377
MA0605.1_Atf3	1.04702638562354	-0.926608530138561	1.9736349157621	0.00951732371146425	0.0115524746937899	1.93732497414961	477	458
MA0606.1_NFAT5	1.24095679043138	-1.08556286785142	2.3265196582828	0.00271001139460485	0.00366611354550517	2.43579408835834	428	400
MA0607.1_Bhlha15	-0.690728771547644	0.658578611895029	-1.34930738344267	0.00452274373059342	0.00580115972764131	2.23648517661511	481	462
MA0608.1_Creb3l2	1.08446015273815	-1.23893828569141	2.32339843842956	0.00212028306783328	0.00296532342095524	2.52792793222346	414	381
MA0609.1_Crem	2.05011078367229	-1.97832867309671	4.028439456769	5.6405304633114e-06	2.74609598234066e-05	4.56128428724769	253	198
MA0610.1_DMRT3	0.897654596722001	-0.788213103464746	1.68586770018675	0.000638562048880118	0.00102389582538692	2.9897442276972	449	424
MA0611.1_Dux	0.746657942698331	-0.812445609233494	1.55910355193182	0.00757589690528946	0.00939281436437387	2.02720426079179	467	444
MA0612.1_EMX1	2.52707432358938	-2.42811611815576	4.95519044174514	0.00034805783772375	0.000620078424744773	3.20755337940503	325	282
MA0613.1_FOXG1	2.21642048319553	-1.80940910379047	4.025829586986	0.000216293357896717	0.000409260961510455	3.38799967976025	306	260
MA0614.1_Foxj2	1.60568539584792	-1.30064621807041	2.90633161391833	0.00354126718327516	0.00463889977175637	2.33358501076285	442	416
MA0615.1_Gmeb1	1.42947851610541	-1.41555601972216	2.84503453582757	0.00132925609413066	0.00195339918401434	2.70920899803331	394	361
MA1099.1_Hes1	1.39861021065412	-1.37491005575079	2.77352026640491	4.58458979263067e-05	0.000119034865019424	3.92432581618857	338	292
MA0616.1_Hes2	0.978962323975856	-1.0447677322011	2.02373005617695	0.00173539169017339	0.00248096737928492	2.60537894596144	408	375
MA0617.1_Id2	0.437663497614036	-0.556935257212416	0.994598754826452	0.0323263550970368	0.0366999207866358	1.43533487313113	510	495
MA0618.1_LBX1	2.10247060472595	-1.98875550514464	4.09122610987059	0.00051188894898475	0.00086409242408796	3.06343980251572	343	300
MA0619.1_LIN54	2.4530464771317	-2.32817250501304	4.78121898214474	7.29682875935744e-07	7.80829479482176e-06	5.10744379865238	196	142
MA0621.1_mix-a	3.56238272427914	-3.40775536561712	6.97013808989626	1.1066435952677e-05	4.24335524278145e-05	4.37229060869495	151	97
MA0622.1_Mlxip	1.12047207419819	-1.22214922976643	2.34262130396462	0.000892853520916789	0.00137489943779474	2.86172906562133	376	334
MA0623.1_Neurog1	2.03074273850911	-1.91128776054925	3.94203049905837	3.45680936520921e-06	2.06339445614034e-05	4.68541774064076	260	205
MA0624.1_NFATC1	0.290009251209103	-0.125857756103204	0.415867007312306	0.269687294267764	0.282878520617818	0.548400027909945	552	547
MA0625.1_NFATC3	0.33929624988299	-0.173988770411717	0.513285020294707	0.310331487930715	0.324922118466337	0.488220723863026	553	549
MA0626.1_Npas2	1.87428784448816	-1.88272355737149	3.75701140185965	9.94951671873055e-05	0.000220150922123699	3.65727949111567	270	221
MA0627.1_Pou2f3	1.96934441815239	-2.06683926393082	4.03618368208321	0.000278054639516082	0.000507866360504138	3.29425055254108	317	271
MA0628.1_POU6F1	4.23083087746196	-3.99080786996945	8.22163874743141	0.000107015861650698	0.000231313999480902	3.63579808226043	267	216
MA0629.1_Rhox11	1.78414951313099	-1.68451213086238	3.46866164399337	1.55384612268596e-05	5.23067968043703e-05	4.28144187474949	285	239
MA0630.1_SHOX	3.33969084969179	-3.06388282738071	6.4035736770725	1.34274559808523e-05	4.901776182963e-05	4.30964652268885	156	103
MA0631.1_Six3	1.16992580455162	-1.00533929971124	2.17526510426286	0.000521613343626856	0.000877948040581249	3.05653118609456	392	357
MA0632.1_Tcfl5	0.0908722671879667	-0.20412886493761	0.295001132125576	0.394706553741364	0.410296399670107	0.386902293928203	559	555
MA0633.1_Twist2	1.17610645352429	-1.26741105822824	2.44351751175253	3.33108280246811e-05	9.40827776892212e-05	4.0264898690178	363	321
MA0634.1_ALX3	3.30278799444318	-3.10814262719694	6.41093062164012	6.78930563022405e-06	3.09528185818876e-05	4.50929979773189	127	73
MA0007.3_Ar	0.107996026655927	0.140361720578067	-0.0323656939221392	0.971645053663682	0.975012974126987	0.0109896052714434	577	576
MA0635.1_BARHL2	0.215433216325562	-0.186715122181733	0.402148338507295	0.181411360085089	0.193083046855269	0.714255856621576	551	545
MA0636.1_BHLHE41	2.34373142852616	-2.41361314506194	4.7573445735881	1.10028815776671e-06	9.27348401035509e-06	5.03275707252149	197	143
MA0637.1_CENPB	0.27909608343251	-0.389351945923625	0.668448029356135	0.118914424108757	0.128694301979383	0.890440681329439	536	529
MA0638.1_CREB3	2.09268442524581	-2.02131227884304	4.11399670408885	4.54430359399742e-05	0.000118520350492095	3.92620707288083	242	187
MA0639.1_DBP	0.0587399629657997	-0.148338275175624	0.207078238141423	0.411892187954679	0.4273935068562	0.369172080108176	564	562
MA0154.3_EBF1	1.59587771682604	-1.52972743275375	3.12560514957979	0.000388067358141889	0.000676780121578776	3.169552405902	332	288
MA0598.2_EHF	0.895799392252144	-0.817458050193806	1.71325744244595	0.00027222462827843	0.000500374792930828	3.30070457661008	444	419
MA0640.1_ELF3	0.635182134201812	-0.626467156882814	1.26164929108463	0.0323043238681156	0.0366999207866358	1.43533487313113	509	494
MA0641.1_ELF4	1.06831431982007	-0.987164787459885	2.05547910727995	0.00179800168740025	0.00255784515234581	2.59212575052089	407	373
MA0136.2_ELF5	0.510316830527291	-0.492532890684675	1.00284972121197	0.0653930907304339	0.0719821283895841	1.14277531614121	526	515
MA0027.2_EN1	4.54689747209693	-4.06410671418055	8.61100418627748	2.13974268346602e-07	3.7542757991722e-06	5.42547382610495	33	13
MA0642.1_EN2	3.15460736640722	-3.00801965167639	6.16262701808361	5.09087780712261e-06	2.56588808462175e-05	4.59076229000753	115	67
MA0643.1_Esrrg	1.22596848686506	-1.17376395733517	2.39973244420024	0.000945964902051014	0.0014528214278184	2.83778776332006	377	341
MA0644.1_ESX1	4.58829970087181	-4.21283349960111	8.80113320047293	3.16790409584553e-08	2.53666280433087e-06	5.59573725920759	25	9
MA0645.1_ETV6	1.10531025967113	-1.01162866777302	2.11693892744416	0.00109823440303717	0.00166460135957728	2.77868975498922	396	364
MA0475.2_FLI1	0.781255425039475	-0.762713897911973	1.54396932295145	0.00607561280734199	0.00764734742489351	2.1164891790295	467	444
MA0042.2_FOXI1	1.25053468005817	-1.06447142842602	2.31500610848419	0.000629076836684642	0.0010117652456678	2.99492024277083	376	334
MA0033.2_FOXL1	1.25053468005817	-1.06447142842602	2.31500610848419	0.000629076836684642	0.0010117652456678	2.99492024277083	376	334
MA0157.2_FOXO3	0.949431744786603	-0.833946253957931	1.78337799874453	0.00545959333652361	0.00690197498219906	2.16102661924224	457	434
MA0646.1_GCM1	0.739594319259058	-0.582927884339774	1.32252220359883	0.0196149524780458	0.0229899949084788	1.63846112491253	494	476
MA0647.1_GRHL1	0.899055612647385	-0.879694593948785	1.77875020659617	0.000363065281915238	0.000644830669413873	3.19055431481269	437	408
MA0648.1_GSC	1.60756278864882	-1.69177615144146	3.29933894009028	4.19772066428289e-05	0.00011206470146678	3.95053116146645	299	252
MA0649.1_HEY2	1.06418913071404	-1.12768354049633	2.19187267121038	0.000870570549601596	0.00135090528408412	2.8693750995654	391	356
MA0131.2_HINFP	1.76192033822048	-1.75543858709486	3.51735892531534	0.000101475769347134	0.000222554812318147	3.65256301050022	281	233
MA0043.2_HLF	-0.680148550181916	0.580649288402741	-1.26079783858466	0.00141804257718615	0.00206812758738232	2.68442267216085	493	474
MA0046.2_HNF1A	3.72583147403437	-3.33267590104765	7.05850737508203	0.00533267238505452	0.00680091918710698	2.16743238568933	454	430
MA0153.2_HNF1B	3.4006628316952	-3.19336412733272	6.59402695902792	0.0137575896442072	0.0163902148230369	1.78541535418739	486	466
MA0650.1_HOXA13	2.93730263562101	-2.71410384501417	5.65140648063517	8.2068698262535e-06	3.44331712275419e-05	4.46302297778329	145	88
MA0651.1_HOXC11	4.46249125581291	-4.49783983522063	8.96033109103353	0.000102262010098338	0.000223432844705424	3.65085298508859	265	212
MA0486.2_HSF1	-0.025433695171302	0.14401442127814	-0.169448116449442	0.695287924865205	0.705029261816031	0.15179285750292	571	569
MA0652.1_IRF8	0.998869364421496	-1.05756186186619	2.05643122628769	0.000400293626415214	0.000696006035118345	3.15738699457445	399	367
MA0653.1_IRF9	2.008701618229	-2.01887402076009	4.02757563898909	0.000114296777099715	0.000245103088669388	3.61065121594653	270	221
MA0654.1_ISX	4.01665472149993	-3.6466807082307	7.66333542973063	1.09308064120928e-06	9.27348401035509e-06	5.03275707252149	67	29
MA0655.1_JDP2	0.155021232804495	-0.164082307300164	0.319103540104659	0.318970592878287	0.333364572701314	0.477080555371369	558	554
MA0656.1_JDP2(var.2)	3.27645723528733	-2.87667297269722	6.15313020798454	7.99970270700881e-06	3.43098360545045e-05	4.46458135716371	135	79
MA0657.1_KLF13	1.73106687171126	-1.95000317189344	3.68107004360469	0.000314731283669483	0.000567692876151498	3.24588655560285	321	275
MA0658.1_LHX6	2.59446342055771	-2.54024087459519	5.13470429515289	4.19555736679301e-05	0.00011206470146678	3.95053116146645	215	161
MA0659.1_MAFG	-0.164256829991084	0.0332372308545866	-0.19749406084567	0.592300843723031	0.606977324806433	0.21682753280511	566	565
MA0660.1_MEF2B	3.41326071659637	-3.28752086398651	6.70078158058288	4.91256996204793e-05	0.000123668609044598	3.90774052388581	230	171
MA0661.1_MEOX1	2.30235310939807	-2.27736609027414	4.57971919967221	8.2107444897616e-08	2.64112281087331e-06	5.57821140385005	207	151
MA0662.1_MIXL1	4.38496534014279	-3.92815957969869	8.31312491984148	5.60548166088766e-08	2.53666280433087e-06	5.59573725920759	35	14
MA0663.1_MLX	3.35957338137035	-3.30514612073925	6.6647195021096	2.02985009801003e-06	1.46910400843476e-05	4.8329474562926	94	52
MA0664.1_MLXIPL	3.05222704973594	-2.92950031157697	5.9817273613129	7.30375389305086e-06	3.20369204854276e-05	4.49434923667215	132	78
MA0665.1_MSC	2.9318392286829	-2.80099857043255	5.73283779911545	1.80702116183171e-07	3.40398489259649e-06	5.46801237604824	139	83
MA0666.1_MSX1	2.65901901158824	-2.37955501013536	5.0385740217236	8.51952383543423e-06	3.49844276646555e-05	4.45612522662865	175	120
MA0667.1_MYF6	2.26361902488641	-2.1812413592266	4.444860384113	6.12200053387104e-07	7.06268069225358e-06	5.15103042800156	214	159
MA0668.1_NEUROD2	-0.0155113458708218	-0.0450547219385118	0.02954337606769	0.799577613077761	0.805139892125258	0.09412865491194	578	577
MA0669.1_NEUROG2	0.436030956214143	-0.614782615315142	1.05081357152929	0.0893055703640566	0.0973783902839713	1.01153740884709	531	521
MA0670.1_NFIA	1.06864472807565	-0.917079296574295	1.98572402464995	0.00565034005183951	0.00712755313728774	2.14705953625704	459	438
MA0671.1_NFIX	1.55866465834368	-1.34542553424734	2.90409019259102	0.000502977958364013	0.000851532859335566	3.0697985886259	342	298
MA0048.2_NHLH1	3.32132450727076	-3.37225416811606	6.69357867538682	0.000115840510813358	0.000247496884726696	3.60643026321332	271	223
MA0672.1_NKX2-3	-0.14949955306361	0.0921633793090884	-0.241662932372698	0.445820584565016	0.460946640112757	0.336349346293337	561	557
MA0673.1_NKX2-8	3.37978170262097	-3.14545143624358	6.52523313886455	8.14965872537575e-06	3.44331712275419e-05	4.46302297778329	136	80
MA0674.1_NKX6-1	3.56343868775087	-3.53169564547194	7.09513433322281	1.82251350035391e-07	3.40398489259649e-06	5.46801237604824	73	37
MA0675.1_NKX6-2	2.52106727384062	-2.38897771147525	4.91004498531587	3.92437885935925e-05	0.000108297312413627	3.9653823210147	209	154
MA0676.1_Nr2e1	2.61738510538108	-2.03280641444349	4.65019151982457	0.000973474566064332	0.00149111580357473	2.82648862690213	378	342
MA0677.1_Nr2f6	0.567052726376436	-0.325176918604396	0.892229644980832	0.230408955311589	0.243888089808794	0.612809407790479	547	541
MA0678.1_OLIG2	0.973059348567668	-0.996938843269738	1.96999819183741	0.000429734549445841	0.000742735236206393	3.1291659721703	414	381
MA0679.1_ONECUT1	1.23696445287886	-1.04081387527205	2.27777832815091	4.76955131547796e-05	0.000122193372197422	3.91295234970843	384	344
MA0068.2_PAX4	2.94617697363038	-2.63673897523525	5.58291594886563	3.05837400666384e-06	1.91878790790815e-05	4.71697302709655	146	90
MA0680.1_PAX7	1.77189808131347	-1.67979753968318	3.45169562099664	0.00227853222880435	0.00317132250114836	2.49875959103904	416	384
MA0681.1_Phox2b	3.60801022750866	-3.28411972586973	6.89212995337839	3.67722205068692e-07	4.95142224964587e-06	5.30527003612625	80	39
MA0682.1_Pitx1	1.73691781575884	-1.77902768533341	3.51594550109224	8.92787494673785e-07	8.47416326911674e-06	5.07190317283522	282	235
MA0683.1_POU4F2	3.37379893426756	-3.03891886676243	6.41271780102998	4.70354646720633e-06	2.49608302977119e-05	4.60274097236633	109	60
MA0075.2_Prrx2	3.33969084969179	-3.06388282738071	6.4035736770725	1.34274559808523e-05	4.901776182963e-05	4.30964652268885	156	103
MA0684.1_RUNX3	0.0447596978371825	-0.135970670471587	0.180730368308769	0.650568098438456	0.663167128513849	0.178377008782951	568	567
MA0512.2_Rxra	0.728139009295718	-0.543270699246398	1.27140970854212	0.0604931901660004	0.0669704724782299	1.17411663709541	523	510
MA0685.1_SP4	2.2034871554694	-2.231330192692	4.4348173481614	0.00012193746619832	0.000255803597568215	3.59209335198779	276	226
MA0686.1_SPDEF	1.38210321148958	-1.30522815836176	2.68733136985133	0.000267521598795481	0.000498054680715703	3.30272297404863	348	307
MA0080.4_SPI1	-0.262103881102747	0.211215203059483	-0.47331908416223	0.0799091488508117	0.0872969758200377	1.05900080105295	545	538
MA0687.1_SPIC	0.354971282686601	-0.315296712794432	0.670267995481033	0.0159706363288134	0.0189487672835717	1.72241903790468	534	527
MA0083.3_SRF	-0.680144628314014	0.693430341089947	-1.37357496940396	0.0164098213342694	0.0193903807194734	1.71241366370401	490	471
MA0009.2_T	0.312035432535671	-0.465926322086349	0.77796175462202	0.116216262395902	0.126009767653984	0.899595789217269	534	527
MA0688.1_TBX2	0.882805287691149	-0.972133298431952	1.8549385861231	0.00200964291605403	0.00283110279414911	2.54804436160584	428	400
MA0689.1_TBX20	1.04211698747979	-1.0016492715935	2.04376625907329	0.00141216892469059	0.00206476213988852	2.68512997174792	404	370
MA0690.1_TBX21	1.68353743298253	-1.65682832122626	3.34036575420879	3.77625165492113e-05	0.00010511777443266	3.97832384262682	297	251
MA0090.2_TEAD1	3.98240927613676	-3.64620897900033	7.62861825513709	0.000106214180721185	0.000231195528712654	3.63602056936137	266	214
MA0691.1_TFAP4	2.84544076389608	-2.55835601973664	5.40379678363272	3.2893141444748e-07	4.76128222412727e-06	5.32227607503705	154	101
MA0145.3_TFCP2	0.247894304628987	-0.337789759991444	0.585684064620431	0.326454763062779	0.340571725789818	0.467791409935256	555	551
MA0692.1_TFEB	2.47914374641427	-2.6372388577419	5.11638260415618	5.38663818957723e-05	0.000133856803080052	3.87335955152191	233	173
MA0694.1_ZBTB7B	-0.130841140374837	0.239412771776788	-0.370253912151626	0.123930438299502	0.133872618983977	0.873308240315573	553	549
MA0695.1_ZBTB7C	0.147008080091475	-0.17514728671122	0.322155366802695	0.235981031839452	0.249330323786575	0.603224898983966	557	553
MA0696.1_ZIC1	1.43060530954477	-1.44763305151766	2.87823836106243	0.000823674067437178	0.00129947489113386	2.88623210765767	367	326
MA0697.1_ZIC3	1.93887752659444	-1.95790063077743	3.89677815737187	3.12270913380351e-05	8.86298327682467e-05	4.05242007014616	262	207
MA0698.1_ZBTB18	1.10893584870787	-1.06330340220549	2.17223925091336	0.00360801672009579	0.00471566970865793	2.32645662103468	443	417
MA0699.1_LBX2	4.70995482999109	-4.18118455058888	8.89113938057997	6.79857798945052e-08	2.53666280433087e-06	5.59573725920759	23	6
MA0700.1_LHX2	3.73340200759523	-3.46561037308431	7.19901238067954	3.42611596662314e-07	4.83834425530439e-06	5.31530323418413	70	33
MA0701.1_LHX9	3.96718153312989	-3.60268132157456	7.56986285470445	5.96521151350983e-06	2.85442765811751e-05	4.54448095916579	120	69
MA0702.1_LMX1A	3.56422163358417	-3.49749851233094	7.0617201459151	1.97580332847126e-05	6.32038744301026e-05	4.19925629842585	181	126
MA0703.1_LMX1B	3.67247894263936	-3.56032144797353	7.23280039061289	2.04066426575574e-05	6.45652792280094e-05	4.19000096642327	183	128
MA0704.1_Lhx4	3.80068853473442	-3.56718528495429	7.36787381968872	2.20522321825507e-06	1.55710273581669e-05	4.80768273224476	82	41
MA0705.1_Lhx8	2.65234866800574	-2.48001753058607	5.13236619859181	6.43557855592713e-07	7.16576919977271e-06	5.14473718401241	170	116
MA0706.1_MEOX2	3.81999837416175	-3.80893022529313	7.62892859945488	5.55093419414866e-05	0.000137350038393678	3.86217121484436	234	175
MA0707.1_MNX1	4.86478500918995	-4.78812714297401	9.65291215216396	9.15244084721059e-06	3.65466431071375e-05	4.43715250781691	145	88
MA0708.1_MSX2	2.65901901158824	-2.37955501013536	5.0385740217236	8.51952383543423e-06	3.49844276646555e-05	4.45612522662865	175	120
MA0709.1_Msx3	3.88937276191458	-3.72377669333784	7.61314945525242	2.33333977629165e-05	7.14816788609981e-05	4.14580525594948	189	134
MA0122.2_NKX3-2	1.9516824236746	-1.89113870164607	3.84282112532067	1.32306874145679e-05	4.901776182963e-05	4.30964652268885	267	216
MA0710.1_NOTO	2.95521448911854	-2.73043105243778	5.68564554155633	8.39095746546328e-07	8.23451588559871e-06	5.08436192829669	142	85
MA0124.2_Nkx3-1	1.64983927583205	-1.55985209969377	3.20969137552582	0.000473154295845974	0.000810521707972837	3.09123534907387	338	292
MA0711.1_OTX1	1.04545089822101	-0.983684794222732	2.02913569244375	0.000208593885932852	0.000398600197871687	3.39946249004456	407	373
MA0712.1_OTX2	1.3804889841444	-1.32287067866779	2.7033596628122	0.000120647394711742	0.000254944677146344	3.59355405100423	345	302
MA0132.2_PDX1	2.85762476175369	-2.70364688528526	5.56127164703896	3.08204920906876e-07	4.60731729031458e-06	5.33655187832951	148	92
MA0713.1_PHOX2A	3.4638135305473	-3.22527156742441	6.68908509797172	1.65116710631006e-07	3.2966405329432e-06	5.48192840592639	92	49
MA0714.1_PITX3	1.33315355127435	-1.36480400868536	2.69795755995971	1.32406391316437e-05	4.901776182963e-05	4.30964652268885	346	304
MA0715.1_PROP1	4.25650916260023	-3.87797570558096	8.13448486818119	3.56883243384856e-05	9.98238637293874e-05	4.0007656245733	207	151
MA0716.1_PRRX1	2.65437314384101	-2.41688196479019	5.0712551086312	7.48785919357417e-05	0.000172042479090454	3.76436430799456	252	197
MA0717.1_RAX2	3.33969084969179	-3.06388282738071	6.4035736770725	1.34274559808523e-05	4.901776182963e-05	4.30964652268885	156	103
MA0718.1_RAX	5.62377523848106	-5.34886343920704	10.9726386776881	1.33691723012499e-07	2.97721183170142e-06	5.52619026375231	26	11
MA0719.1_RHOXF1	0.425817997243023	-0.359727370511692	0.785545367754715	0.00151445111370709	0.00218126167869753	2.66129223043356	528	518
MA0720.1_Shox2	3.96718153312989	-3.60268132157456	7.56986285470445	5.96521151350983e-06	2.85442765811751e-05	4.54448095916579	120	69
MA0721.1_UNCX	3.93850701622344	-3.64242492522438	7.58093194144782	2.31496660996898e-05	7.12960461261724e-05	4.14693455420421	188	132
MA0722.1_VAX1	3.49622654279854	-3.31138896108159	6.80761550388014	1.44375967134495e-07	3.09606240632861e-06	5.5091902939675	84	43
